Y,FP1,AFF5,AFz,F1,FC5,FC1,T7,C3,Cz,CP5,CP1,P7,P3,Pz,POz,O1,FP2,AFF6,F2,FC2,FC6,C4,T8,CP2,CP6,P4,P8,O2,HEOG,VEOG
0,-3.2665437231999995e-05,-1.7815554726e-05,-1.7848907513e-05,-9.7548586557e-06,-5.3356610429e-06,-6.4725604085e-06,-2.5416033966e-06,-2.7897555952000005e-06,-3.3794357893e-06,-1.7176488636799997e-06,-1.8567217076400001e-06,4.1420106775e-07,-4.914524873499999e-07,-9.164703162456999e-07,6.799005673490001e-07,1.9287809144799997e-06,-3.5493606654e-05,-1.7444979770000006e-05,-1.0428238741300001e-05,-6.1436667084e-06,-5.8299726585e-06,-5.1336538470999995e-06,-1.76739552263e-06,-2.6727717121e-06,-1.6430937316e-06,-1.148192100017e-06,-4.6815070474e-07,1.50724477438e-06,6.968117470699999e-06,0.00014401946728000002
0,-2.7314008839000004e-05,-1.5530607151e-05,-1.4762122086000001e-05,-8.498084193200001e-06,-4.9638483361e-06,-6.2335723993e-06,-2.8286193392e-06,-2.9001493021000006e-06,-3.1178596022e-06,-1.54614827383e-06,-1.89843115481e-06,7.800040720900001e-07,-5.117516432719999e-07,-9.163252413599999e-07,7.49679460669e-07,1.9625798872999996e-06,-2.8605962562e-05,-1.4304082068e-05,-9.1213242665e-06,-5.5369196218e-06,-5.215909009199999e-06,-4.6307252002e-06,-1.53962398463e-06,-2.2999404564999997e-06,-1.7732734072900002e-06,-7.29579078276e-07,-2.0694100637000005e-07,1.822054181e-06,9.1405774852e-06,0.00017736139144
0,-2.9207141194999997e-05,-1.6378895166e-05,-1.5892009855999998e-05,-9.207222823099998e-06,-5.7229472633e-06,-6.1642450367e-06,-2.1238598647e-06,-3.6934185942e-06,-3.298674556e-06,-2.2536349206e-06,-2.2712888757000005e-06,2.63556677738e-07,-1.2256407785600002e-06,-1.24440684133e-06,-3.138479874600007e-09,1.00367752805e-06,-3.145656992e-05,-1.6595609821e-05,-1.00592208135e-05,-6.0225906646e-06,-5.9274407746e-06,-5.0465864008000005e-06,-1.7543371559e-06,-2.4390995939000002e-06,-1.8343043794399998e-06,-1.08671662151e-06,-9.033757051000003e-08,1.3827674101900001e-06,1.5220764559999999e-05,0.00019011426894
0,-1.9780445010099995e-05,-9.893087019899999e-06,-1.0285798645600002e-05,-6.281786239400001e-06,-4.4122546902999994e-06,-3.2304559819e-06,-8.891914145290001e-07,-3.0618231627e-06,-3.3331104309e-06,-2.233010483e-06,-2.7291366218e-06,-1.1092589289600002e-06,-2.3335973266000003e-06,-2.5737043384999996e-06,-2.20413130642e-06,-1.5701608862300002e-06,-2.14494108794e-05,-1.1278672012000002e-05,-7.0371416093e-06,-4.8624043989e-06,-4.570000312300001e-06,-4.2637071887999995e-06,-2.0258591213750003e-06,-2.663161382e-06,-2.1006516062800004e-06,-2.28562303508e-06,-1.4727278346049e-06,-1.5277010700060002e-06,2.3673229676000002e-05,0.00022556012627000002
0,4.151237327202e-06,3.05529647668e-06,2.169845523607e-06,3.9684271020999994e-07,-4.833266738200001e-07,1.3020439648e-06,1.35184486511e-06,-6.151701028000002e-08,-9.372444792519999e-07,-2.0032235560199998e-07,-5.73989055348e-07,4.0376008997e-07,-1.0751339257700002e-07,-6.2768684127e-07,3.433237161e-07,5.261430450539999e-07,3.093160341327e-06,7.276728754400001e-07,-2.7009360629000006e-07,-9.258185010930001e-07,-5.2180950504e-07,-8.64988709202e-07,-1.4976384817500002e-06,-6.80094488529e-07,-7.3429675286e-07,-4.95499296264e-07,-7.444830255899998e-07,6.186124257860001e-07,2.9182031003000002e-05,0.00028916254123999996
0,2.1687614112e-05,1.1974942790100001e-05,1.1728938307900001e-05,5.3476603504e-06,2.2118152664e-06,4.1921643607e-06,2.4930116082e-06,1.7340074594099998e-06,7.4103325033e-07,1.265632233124e-06,9.04377090317e-07,1.426921983297e-06,1.16998841360865e-06,4.66921403661e-07,8.28144901569e-07,1.125424098189e-06,2.2521330571999997e-05,1.11081219441e-05,5.2671689030999996e-06,2.08365001228e-06,3.400111117199999e-06,1.7721871898499998e-06,5.20211994464e-07,7.724054331060001e-07,9.1161109552e-07,5.460582747595e-07,4.805311811900001e-08,1.1838871692199998e-06,3.0789261657e-05,0.00033381969026000005
0,3.2682459585000004e-05,1.8053291999e-05,1.7837039393e-05,8.81416247e-06,4.0476561023e-06,6.608979643500001e-06,3.5771399519999997e-06,2.8154848945e-06,1.82621316953e-06,1.44372251305e-06,1.21379335078e-06,7.31298826423e-07,3.7599559430999996e-07,8.016230540999999e-08,-7.580994504199999e-07,-5.852973006199999e-07,3.387912937e-05,1.6421849718e-05,9.1022743071e-06,4.248547060500001e-06,5.4514082172e-06,3.5691242935e-06,1.0983551001420001e-06,1.56722980736e-06,1.6367064561600001e-06,6.4642172247e-07,-8.991666439999974e-09,-3.125794783887199e-07,3.9655076834e-05,0.00036110526054
0,2.6060739845e-05,1.4631079999e-05,1.3398775888900003e-05,6.800124891200001e-06,3.3851695015000006e-06,5.365235328800001e-06,2.324860916e-06,2.48379681431e-06,1.5408219901550001e-06,1.2256741505399998e-06,6.691587376786401e-07,-4.4398364694799994e-07,-1.01773304706e-06,-1.11204923606e-06,-2.8722936439400002e-06,-2.9120296134100004e-06,2.6040030003999998e-05,1.1548601991199999e-05,7.017636709699999e-06,3.295799996e-06,4.4143333398e-06,2.8834399544999994e-06,1.24514372073e-06,8.66592228053e-07,1.4218583084200003e-06,-2.580567347699999e-07,5.053212300000036e-09,-2.04581755899e-06,4.998970668099999e-05,0.00034896412312
2,-1.2895685532699999e-06,-6.935384524829999e-07,-5.2930901083e-07,-6.447316895439999e-07,-5.0853956141e-07,-3.5086659510400003e-07,-3.3413702802999974e-08,-6.863313394950001e-07,-7.0595398613e-07,-3.293207899999997e-08,-8.37759681389e-07,9.743470820000049e-09,-4.413147086965e-07,-9.37067866173e-07,-8.781953940377001e-07,-5.435394940469999e-07,-1.8833050690699998e-06,-1.1939979195370001e-06,-7.3395964785e-07,-7.324431718900002e-07,-6.093817667300001e-07,-7.1181717687e-07,-3.279798475799999e-07,-9.424404293900001e-07,-6.307651067599999e-07,-8.0002587044e-07,-1.8034003483000002e-07,-4.6969626680999996e-07,1.28859656097e-06,2.823119765400001e-07
2,1.211083091114e-06,6.366350918999999e-07,4.8356029201e-07,6.15526939426e-07,5.111868905400001e-07,3.75720562129e-07,8.541939193000003e-08,6.9011208902e-07,7.243362127380001e-07,1.1552200787000024e-08,8.410881884999999e-07,-8.960295013699996e-08,3.804493545e-07,9.06914691005e-07,7.769867335729999e-07,4.307694056500001e-07,1.73900263217e-06,1.17567810033e-06,6.968143324529999e-07,7.15946465692e-07,6.2731577743e-07,6.99392493755e-07,3.23775852175e-07,9.497825064399999e-07,6.43227794687e-07,7.9051133501e-07,1.79457609804e-07,3.8027755189000004e-07,-1.2917659749100002e-06,-1.1887004909600002e-07
2,4.2892156016e-06,2.9595267752e-06,3.3413997285000003e-06,2.61169230045e-06,2.13969877196e-06,2.39429877953e-06,8.909519564200001e-07,1.634429536298e-06,1.1732477909679998e-06,1.025172292616e-06,1.2489988395430002e-06,7.928553692740001e-07,1.08464289622e-06,1.10279608025e-06,1.7732116942e-06,1.6773417419300002e-06,3.9487743628e-06,2.1715482380840004e-06,2.4371863253e-06,1.55640683888e-06,8.122334750950001e-07,1.1310780442900002e-06,4.31868529778e-07,4.6294043347400003e-07,2.6928599444999972e-08,1.7698626842300004e-07,-2.2973275446600004e-07,7.887830158080001e-07,-9.780684248600002e-07,-1.5677524443499999e-06
2,8.088312570599997e-06,6.5430808527e-06,8.1256953615e-06,7.7023289602e-06,7.2892923694e-06,5.4851711169e-06,2.9800908631999998e-06,6.3743235051e-06,6.3972727339e-06,4.2255393391e-06,5.8801081603e-06,1.9844863070299996e-06,5.1247280695e-06,5.0439008284000004e-06,4.693116397499999e-06,4.0177002174e-06,7.0548090671000004e-06,5.167802897499999e-06,7.0450115158000004e-06,6.488574073900001e-06,3.927770991700001e-06,5.7290710501000004e-06,2.5917678632699997e-06,5.2757152633e-06,3.0781390441999997e-06,3.760255149099999e-06,1.6260730847890004e-06,1.79428125868e-06,-1.5911005533849997e-06,-1.37372521817e-06
2,6.584865861e-06,6.3218171639e-06,7.9141544908e-06,9.2676071567e-06,1.00210368569e-05,6.2891118509000005e-06,3.7038474077e-06,8.315022922800001e-06,9.6240590551e-06,5.350514839100001e-06,8.3817001683e-06,2.82590055951e-06,6.2666265093e-06,6.628275902299999e-06,4.4679374223e-06,3.0630529107e-06,5.873288798400001e-06,4.6419372822999995e-06,8.612693788700001e-06,8.9895767531e-06,4.350679153899999e-06,8.102948549900001e-06,3.0036060588999997e-06,7.8235728532e-06,4.546244375199999e-06,5.8681126902e-06,3.2676069388999994e-06,2.35506572469e-06,1.11830663444e-06,-8.532827411499999e-07
2,-2.114351653e-06,4.3903908134e-07,-5.255254521999988e-08,2.67240525698e-06,4.499398248100001e-06,2.7181477193100004e-06,1.5004787274399998e-06,4.2570792278e-06,4.607163329100001e-06,3.3287483757e-06,4.4909024552e-06,3.5993878643e-06,4.6503073491e-06,3.605807959e-06,3.1858804028e-06,2.7154474746000004e-06,-4.13720217018e-06,-2.6708366027000002e-06,1.4678523806200002e-06,3.0397895665999998e-06,-1.237206726e-06,2.40018852618e-06,-1.03242904088e-06,3.4405320169e-06,4.6269079976e-07,3.0138231235e-06,1.53171386273e-06,2.0785636436000003e-06,5.4701653013e-06,-2.0984952823029997e-06
2,-7.579638339199999e-06,-2.6437172786e-06,-1.8560421316e-06,2.1259383312000002e-06,4.0513698063e-06,5.0047455299e-07,-2.9093807030000005e-08,2.8947553112e-06,5.0181231579e-06,1.9527825777e-06,4.306390395399999e-06,2.5332971892000004e-06,3.915558476e-06,3.8868951838e-06,3.1958860722e-06,1.8431972502000001e-06,-9.976640920900002e-06,-5.2309594334e-06,1.7004523926500001e-06,4.0465009123e-06,-1.06938122819e-06,3.569533619899999e-06,-9.510583696e-07,4.5675081881e-06,1.96459086621e-06,3.6467868543000008e-06,2.0979397405e-06,1.9665040013999996e-06,6.8079811128000006e-06,-2.0554306405599998e-06
2,-9.8431835226e-06,-2.3813970982e-06,-8.143852929200001e-07,4.9311024541e-06,6.408342738600001e-06,1.71505469222e-06,1.5519564832299999e-06,4.8779820502e-06,7.031908176899999e-06,2.9936444830999996e-06,5.8742735841999994e-06,2.1962840859e-06,4.8732787909e-06,5.1200535467e-06,4.1082493237e-06,2.1273285859000002e-06,-1.3872046242e-05,-6.2679504172999996e-06,3.71572535382e-06,5.8957503274e-06,-4.549275618100001e-07,5.1420435313e-06,-4.3238405192099993e-07,5.7035397729e-06,2.48203577595e-06,4.6179782785e-06,2.09574436888e-06,2.6015471899000004e-06,9.9883639499e-06,7.11680592794e-07
2,-1.7630989619e-05,-6.0780007839e-06,-5.4215766473e-06,1.7961176343400001e-06,4.7778967366000005e-06,-2.40796291699e-07,1.14198544762e-06,3.7321879545e-06,5.8839657359e-06,2.28371665655e-06,5.3941977846e-06,1.4991782257690003e-06,4.4139015688e-06,4.8442554063e-06,3.719004849000001e-06,1.7888017251099999e-06,-2.1850505144999996e-05,-1.06728747395e-05,1.0584310682409999e-06,4.234698432599999e-06,-1.099273418707e-06,3.5035532589e-06,-1.01191440566e-06,4.3874057848e-06,3.3642604996e-07,2.8295359384499997e-06,-3.8042631887999996e-07,6.0578291136e-07,9.8128011833e-06,1.12043022519e-06
2,-2.5485833818999998e-05,-1.05104165121e-05,-1.06024603773e-05,-1.5720412276799998e-06,2.6609122071e-06,-1.61267845194e-06,-9.138263193999994e-08,2.8759738156e-06,4.4996539301e-06,1.79057505742e-06,4.5216017483999995e-06,-1.84730295952e-07,3.4767236376999992e-06,3.8216097546e-06,2.6501238721000003e-06,6.861265395710001e-07,-3.0892419168e-05,-1.4872949408999998e-05,-1.98099740672e-06,2.46272357669e-06,-1.74772264956e-06,2.3541292576e-06,-1.14109495843e-06,3.3194466858e-06,4.1818527805e-07,2.0660087194e-06,-1.05724198118e-06,-8.0490734232e-07,1.04379104639e-05,1.8958829403599999e-06
2,-3.5259927456e-05,-1.5809394856000002e-05,-1.6688536569e-05,-6.2880342477e-06,-1.142159383882e-06,-4.7792053882e-06,-8.034524205430001e-07,-7.95698610849e-07,1.2599886765e-07,-1.06254077935e-06,3.7359314637e-07,-1.6001585853099998e-06,-1.3913290597300004e-07,1.2589224428999995e-07,4.4035301651e-07,-2.17900227265e-07,-4.1580747877e-05,-2.1598801338999997e-05,-7.1329217149e-06,-2.26021525048e-06,-5.0632265662e-06,-2.2659194890400003e-06,-1.435731426161e-06,-9.0869880121e-07,-2.20039924398e-06,-9.289556035900001e-07,-1.177416521853e-06,-8.808610715900002e-07,9.0315567919e-06,2.4576279139e-06
2,-4.5958119328000005e-05,-2.2004993774000002e-05,-2.4114670205e-05,-1.1172841602e-05,-4.7165676955e-06,-7.712878396200002e-06,-3.4101259252e-06,-2.21117105097e-06,-1.898363794603e-06,-1.756340820604e-06,-1.0021912751900002e-06,-1.640327433605e-06,-6.1202969408e-07,-1.0811826937999997e-07,3.388090450400001e-07,-7.325565601300001e-07,-5.4124364e-05,-3.0233977494000002e-05,-1.2693075184000002e-05,-5.9522871065e-06,-9.8521778799e-06,-5.552071874e-06,-4.5744015852e-06,-2.4842328290399997e-06,-4.146673919e-06,-1.28656974334e-06,-1.9139852396e-06,-1.943863568199998e-07,1.4767535242e-05,9.854156934800002e-06
2,-5.1934618041000005e-05,-2.5122874304e-05,-2.6607769471e-05,-1.2388110219e-05,-5.5946256229e-06,-8.6211113487e-06,-3.5255007597e-06,-2.6255615646999997e-06,-1.92055136941e-06,-7.7814350111e-07,-4.9370244471e-07,-3.2546360682899994e-07,1.28515193711e-06,1.1085191413799999e-06,2.7873395483e-06,2.275783899e-06,-6.0566913745e-05,-3.2921756460000006e-05,-1.3833821642999999e-05,-6.437713793600001e-06,-1.04783027068e-05,-5.8689196813e-06,-4.4263124938e-06,-2.422285504e-06,-3.7682361695999996e-06,-2.5427296273e-07,-1.0864847314808001e-06,2.6075159392900003e-06,1.5380894121e-05,2.1885814946000004e-05
2,-5.4280123099e-05,-2.6254096668e-05,-2.7187289377e-05,-1.17897159364e-05,-4.8409258371e-06,-8.8807395704e-06,-3.8870956655000004e-06,-2.518650409233e-06,-1.4382274551899999e-06,-9.164366239299999e-07,-8.063326252800001e-07,2.56321917406e-07,7.233393770189999e-07,1.0215332637970001e-06,2.4068953779e-06,2.4390417693e-06,-6.308519961e-05,-3.4555558591000004e-05,-1.3794650133999999e-05,-5.519037320700001e-06,-1.0838195161000001e-05,-5.0440339990999995e-06,-4.811813762599999e-06,-1.6626588415899998e-06,-3.38222134569e-06,1.4022885243900007e-07,-1.3657198262399998e-06,2.8883598806000003e-06,1.6650711507999997e-05,4.3801787277e-05
2,-5.5830613224999994e-05,-2.6022979907e-05,-2.7329944594e-05,-1.05047195171e-05,-2.70893252247e-06,-7.739042334400002e-06,-3.6859511072999993e-06,-9.343850231300001e-07,5.6833094458e-07,-1.880399201899996e-08,1.1606065007399998e-06,1.69898894312e-06,1.95063586034e-06,2.312227191536e-06,3.3800142338000003e-06,3.5502176198000006e-06,-6.4650421132e-05,-3.3969205958e-05,-1.2660488650000001e-05,-3.976052570199999e-06,-9.7005470781e-06,-3.6531433422e-06,-3.8699383547e-06,-4.3882612899400005e-07,-2.5636644911400003e-06,7.346201155100002e-07,-4.025195921919999e-07,3.5307703233e-06,1.6199452827e-05,6.654880187e-05
2,-5.032156943e-05,-2.369516915e-05,-2.6273940108999996e-05,-1.2342404433e-05,-5.431044772899999e-06,-7.8914900754e-06,-4.2304414722e-06,-2.6848851659499997e-06,-2.80212901326e-06,-8.7947494029e-07,-1.236609518209e-06,1.694307693891e-06,1.15048420946e-06,-5.341332028090001e-08,1.9123019987824998e-06,3.6210645274e-06,-5.7647052676e-05,-3.0849397565999994e-05,-1.3958377574999997e-05,-6.7692475662e-06,-1.0148294521099998e-05,-6.1129006525e-06,-5.1860351433999995e-06,-2.81728866112e-06,-4.3020345942e-06,-1.48302731392e-06,-2.9687091728799998e-06,1.2226369591799999e-06,1.9220648047e-05,0.00010794978579299998
2,-4.2660349182e-05,-2.0534587752000004e-05,-2.2339088516e-05,-1.07167661958e-05,-4.3576538678e-06,-7.072100489700001e-06,-3.7284649836000005e-06,-1.9012276572800002e-06,-1.69747470096e-06,-6.034507849179999e-07,-2.8509968441e-07,1.44425926769e-06,1.09722284149e-06,1.059381340829e-06,2.7325878443000003e-06,3.4443720501999998e-06,-4.7937110514999996e-05,-2.5773805924e-05,-1.15910425006e-05,-5.126698708899999e-06,-8.7246826585e-06,-4.5847687921e-06,-3.8481533743e-06,-1.2441408498700002e-06,-2.4291199129e-06,4.6715439788799997e-07,-8.3190674243e-07,3.3383148452000004e-06,2.0359287674999998e-05,0.0001495219205
2,-1.0368273603789998e-05,-4.299097480680201e-06,-4.604799517919999e-06,-2.0891269456800004e-06,-4.7630128749999776e-08,-8.30199032787e-07,5.343741965000005e-08,9.294937996100001e-07,8.7837405706e-07,1.55490395286e-06,9.9474462446e-07,2.1100733724599998e-06,1.737209319837e-06,9.356812361800001e-07,1.307890087474e-06,2.11932347986e-06,-1.1818856143590002e-05,-5.61639735093e-06,-1.830386167199e-06,1.4769330428999924e-08,-1.5809411500041e-06,-4.122012255000007e-08,-1.6695974671735002e-06,6.158173980700001e-07,8.676024273000004e-08,9.3311486124e-07,-3.9548209201699996e-07,1.5650179071e-06,2.2352725259e-05,0.00024013360428000002
2,1.9085855602e-05,1.01342478633e-05,1.12819464475e-05,6.591739462200001e-06,5.1589465342e-06,5.1129934766000005e-06,2.8301125005e-06,4.6133617443e-06,4.6039340505e-06,4.2924043045e-06,4.3100031426e-06,3.0280119410000005e-06,3.9133259719e-06,3.685631253499999e-06,3.0463765091999997e-06,3.0260113897e-06,2.089876365e-05,1.1996719724999998e-05,7.4137088333e-06,5.501021174900001e-06,4.8307612786e-06,4.914743151499999e-06,1.892117494e-06,4.0584092294e-06,3.2007973576000004e-06,3.2694785075e-06,1.37150872428e-06,2.1612494444999997e-06,2.0978304653e-05,0.00032204470993
2,1.6495522251000004e-05,9.518809269099998e-06,1.2550298788e-05,9.441822980500002e-06,8.084028917700002e-06,5.6178413881e-06,2.8644548356799998e-06,5.7897421173999995e-06,7.7682227852e-06,4.3172576848e-06,6.3099124746000005e-06,2.508272687e-06,4.509017852699999e-06,5.616714609499999e-06,4.0132878533e-06,2.8869771276999997e-06,1.8413347492e-05,1.3001314420000001e-05,1.0582256089800002e-05,9.1212577527e-06,7.340448234400001e-06,8.515157156500001e-06,4.2799381201e-06,7.3341003712e-06,6.0723024428e-06,5.7176935887e-06,3.5822262349e-06,2.9514553614e-06,1.7405161439e-05,0.00032669828139
2,2.303928483029999e-06,2.1189274616e-06,5.19644967011e-06,6.1534253373e-06,6.3247134263999994e-06,3.2902047494199996e-06,1.5007898905227998e-06,5.3590450828e-06,6.906081341500001e-06,3.4210025103e-06,5.9024982416e-06,8.5612989375e-07,3.1336345958e-06,4.373669918300001e-06,1.26285413088e-06,-5.1355748956e-07,4.08670176336e-06,5.60951735699e-06,6.624093819e-06,7.0406922179e-06,5.0901130061000004e-06,6.7418622007e-06,3.6488594864e-06,6.1628759672e-06,4.6862243357e-06,3.74953021672e-06,1.6402472577700002e-06,-7.27781318873e-07,1.6911837379e-05,0.00030920138187
2,-1.1031805777000001e-05,-3.5499321222999995e-06,-2.8044222010999996e-06,1.11234834965e-06,3.0783958984000005e-06,1.534011648535e-06,3.642776759600001e-07,2.6544914938e-06,4.279693768e-06,1.524972273958e-06,2.9733971585000004e-06,-1.048753187167e-06,4.7190079465e-07,1.7704212247e-06,-1.5079086651109998e-06,-2.7132820072e-06,-1.3576966047e-05,-5.732828471000001e-06,1.1142194031600001e-06,3.1136182609000003e-06,6.170809332649999e-07,3.1328307942e-06,2.03754859092e-06,3.267779858e-06,2.4449742473999996e-06,1.3318684706380001e-06,8.366052033000002e-08,-3.2621483449399996e-06,2.5945288998e-05,0.00029111511017000007
3,-1.46255391524e-06,-1.0733534166729998e-06,-1.346276503121e-06,-1.129489095974e-06,-1.076489497765e-06,-1.1144967985200002e-06,-5.93865171098e-07,-1.141514470928e-06,-1.2077291743090002e-06,-1.0839077527229999e-06,-1.198928921824e-06,-3.6329695807800004e-07,-8.974397323339999e-07,-9.282124551499998e-07,-9.7567635975e-07,-7.384616671840001e-07,-1.55886352901e-06,-1.4510102245080002e-06,-1.3242633497000002e-06,-1.1438349037447e-06,-1.0761749074399998e-06,-1.11891089958e-06,-4.4932542220400003e-07,-1.197867572886e-06,-6.89686771017e-07,-1.00173930902e-06,-6.090614913500001e-07,-3.3751661582199997e-07,1.9992680766550002e-07,2.0194318805000003e-06
3,1.3258246553320001e-06,8.588189831215e-07,1.0798259348180001e-06,8.7906283929e-07,8.537636440288999e-07,9.9054750216e-07,5.923946597499999e-07,9.843267971300002e-07,9.9399384132e-07,9.6487797946e-07,1.01943751891e-06,3.515764829399999e-07,7.826411190100001e-07,7.674095593799999e-07,8.6680475608e-07,6.7488605424e-07,1.36345022528e-06,1.236583195217e-06,1.05454752162e-06,9.011003851399999e-07,8.985577952700001e-07,9.009114508055e-07,2.8776129006999997e-07,1.00965884246e-06,5.4448933931e-07,8.5416978222e-07,5.20896665979e-07,3.1077914442e-07,-1.479550834e-07,-1.8454026194199996e-06
3,6.5163333894e-06,6.2205127353000006e-06,7.622960604000001e-06,8.003444607500001e-06,6.909016446e-06,5.4545189647999995e-06,2.55721452428e-06,4.985970668199999e-06,5.8065717316999995e-06,3.1583533332000003e-06,4.6951784785e-06,2.3490498649300002e-07,2.7083767783000005e-06,3.1146156094e-06,1.230971612713e-06,5.341361334840001e-07,5.4929247862e-06,4.7711001168e-06,7.023907396500001e-06,6.1947931339e-06,3.7045368269e-06,5.4254131306e-06,1.5545071272600002e-06,4.4656073786e-06,2.0620846255600003e-06,2.42650064858e-06,5.2504758126e-07,-1.495113207455e-07,1.65576774536e-06,-4.6853834450000007e-07
3,3.2995011702999997e-06,3.0420873036100004e-06,2.8736683990799997e-06,3.49923721461e-06,2.26262785602e-06,3.153363356e-06,1.2645286676400001e-06,1.9217377896700004e-06,1.1904802404500002e-06,1.38835674853e-06,1.10076740926e-06,-8.994722215e-08,2.7605848210000088e-08,-4.1034794523400003e-07,-1.2995529674100001e-06,-1.548820314316e-06,2.7058743811600002e-06,1.8050895889499998e-06,2.04319920211e-06,1.42042497245e-06,8.558949555500001e-07,1.04169224878e-06,3.58476338869e-07,6.119975813399999e-07,7.381413978000007e-08,4.097932516000003e-08,6.12259096451e-07,-1.2267509087e-06,3.7248329320699996e-06,-2.9833657938200003e-06
3,1.29006150906e-06,1.54573675871121e-06,1.252666492507e-06,2.2519969387e-06,1.38030179566e-06,1.77418088746e-06,9.8817850233e-07,1.4381611245459998e-06,1.4770455370700002e-06,1.93499105165e-06,1.411602605575e-06,1.8188629547000002e-06,1.2204595391788e-06,8.466280830199999e-07,7.053758781999997e-08,2.917890568292e-07,3.851941106000001e-07,6.155002706069999e-07,1.30986638628e-06,1.296801580399e-06,3.8523516639399993e-07,1.0980645845609999e-06,-4.2459432962000006e-07,1.2103147510399998e-06,1.4491399347999988e-08,9.437283662599999e-07,8.112772130229999e-07,5.0161524088e-07,5.1371177342e-06,-2.7883101932499997e-06
3,-3.2304360502889997e-06,-8.472835685e-07,-1.93240428035e-06,5.115862579499999e-07,5.92085411256e-07,5.477836089099999e-07,4.303571495199999e-07,7.948091240100001e-07,3.7380551055999995e-07,7.778245161000001e-07,1.0125159869100001e-06,7.901727635e-07,6.256819365600001e-07,7.3249420123e-07,1.007442634759e-06,1.0989780762000002e-07,-4.6825068966e-06,-2.42540072959e-06,-6.595500535299999e-07,-2.9153807835000004e-07,-1.4732974305400002e-06,-4.4551330283000005e-07,-1.40389166446e-06,2.720648805100002e-08,-8.9026466698e-07,1.5699387908799997e-07,5.69938467654e-07,5.655581326299999e-07,6.3562634059e-06,-2.5836373224600005e-06
3,-7.2279951886e-06,-2.5425196777999997e-06,-3.5182598653999997e-06,-3.389319735610001e-07,5.031277397450001e-07,6.031806419219999e-07,4.2192269464799994e-07,7.788955660599999e-07,4.197410425619999e-07,1.2193540945429998e-06,9.5605728837e-07,8.049720268200001e-07,5.214582269800002e-07,5.88912235123e-07,9.236135582e-08,-2.2647768089000002e-07,-9.0164064668e-06,-4.407343649099999e-06,-1.0761154135699999e-06,2.3609567546999999e-07,-1.44129176454e-06,1.8131917976999998e-07,-4.7281604321400003e-07,4.1764439569999997e-07,-3.6872563855400005e-07,-9.752689692000001e-08,-1.2415678135099996e-07,-9.43058505469e-07,5.9685325227999995e-06,-1.8792576472300003e-06
3,-1.01648403497e-05,-2.5287542762e-06,-3.0394172665e-06,1.2620087789020001e-06,1.9310208022499997e-06,1.7248930982899999e-06,7.9518035076e-07,1.9433941258499998e-06,1.5902224808999999e-06,2.004001996066e-06,1.8267200667999997e-06,3.12068998897e-07,1.17961387105e-06,1.82396783009e-07,-1.01192597894e-06,-9.4616926276e-07,-1.1388623658899999e-05,-5.1598791621e-06,1.515629447192e-07,1.3075854619999998e-06,-6.237856033449998e-07,1.0018747968126e-06,-3.931985763600001e-07,3.870767796029999e-07,-2.2715203211000004e-07,-6.7576901684e-07,-5.05701794541e-07,-2.1176970838e-06,6.617411191499999e-06,-4.3725916789100003e-07
3,-1.4508401082e-05,-4.74175624e-06,-5.0792459463e-06,9.202606937289999e-07,1.7748277138999998e-06,7.9578946186e-07,1.0896574341099998e-06,1.66707358184e-06,1.8133149465999999e-06,3.60013064592e-07,1.03802451127e-06,-2.1843022705e-06,-8.235671973269998e-07,-6.1991122951e-07,-2.3652021185e-06,-3.0114891743e-06,-1.7758017069e-05,-8.5005247032e-06,-8.21911975245e-07,8.290117964800001e-07,-1.7168153461000003e-06,5.1145353004e-07,2.5007316331000003e-07,2.24489911802e-07,-5.4663862678e-07,-1.1285838693499999e-06,-8.9703371581e-07,-3.5220660113000006e-06,7.7218267549e-06,7.76401460332e-07
3,-2.5698857889e-05,-1.0812772886e-05,-1.1715087093699998e-05,-3.600961018995e-06,-6.002120243700001e-07,-2.6446828397000003e-06,-8.1116228981e-07,1.2751269005000006e-07,1.0583179941000007e-07,4.5935189936e-07,3.7322578328000005e-07,-9.0343330687e-07,2.2426435914900004e-07,-7.540202652947999e-07,-2.7588053522999997e-06,-2.8342145528000003e-06,-2.8675162549e-05,-1.5084808640999998e-05,-5.1791005984e-06,-1.813294736916e-06,-5.3079852684999995e-06,-1.8282461573099998e-06,-2.2119629468900006e-06,-9.373653593679999e-07,-2.6161043192e-06,-1.93344053185e-06,-2.13533174852e-06,-3.42946861188e-06,7.3505138734e-06,8.250010468916001e-07
3,-3.6144543099999995e-05,-1.7642678664000003e-05,-1.9192083848e-05,-8.4498842834e-06,-4.0125851812e-06,-4.9922905563e-06,-1.45849216351e-06,-9.348073383256001e-07,-1.40572775255e-06,4.4473591759e-07,2.855796674000002e-08,7.835034128199999e-07,1.20991270778e-06,-3.2099237386e-07,-1.3336165417909998e-06,-1.488394940524e-06,-4.0904586357e-05,-2.2707595021000006e-05,-1.0102085464899998e-05,-4.7612641399999996e-06,-8.0747915119e-06,-4.2943179143e-06,-3.5053314332999997e-06,-1.845101726192e-06,-2.9484109994e-06,-1.3200598529360001e-06,-1.37806723191e-06,-1.8325220989e-06,6.996372946400001e-06,2.5862051587e-06
